IBPFAHIO_00892	4186
IBPFAHIO_00893	1550
IBPFAHIO_00894	1043
IBPFAHIO_00895	2572
IBPFAHIO_00896	446
IBPFAHIO_00897	6990
IBPFAHIO_00898	1
IBPFAHIO_00899	20373
IBPFAHIO_00900	7252
IBPFAHIO_00901	5406
IBPFAHIO_00902	2265
IBPFAHIO_00903	7204
IBPFAHIO_00904	13375
IBPFAHIO_00905	7428
IBPFAHIO_00906	20891
IBPFAHIO_00907	4238
IBPFAHIO_00908	7859
IBPFAHIO_00909	4085
IBPFAHIO_00910	2278
IBPFAHIO_00911	3541
IBPFAHIO_00912	3486
IBPFAHIO_00913	3748
IBPFAHIO_00914	8664
IBPFAHIO_00915	5601
IBPFAHIO_00916	348
IBPFAHIO_00917	4131
IBPFAHIO_00918	30
IBPFAHIO_00919	0
IBPFAHIO_00920	1
IBPFAHIO_00921	1
IBPFAHIO_00922	0
IBPFAHIO_00923	0
IBPFAHIO_00924	0
IBPFAHIO_00926	6
IBPFAHIO_00927	0
IBPFAHIO_00928	0
IBPFAHIO_00929	0
IBPFAHIO_00930	19
IBPFAHIO_00931	0
IBPFAHIO_00932	0
IBPFAHIO_00933	0
IBPFAHIO_00934	24
IBPFAHIO_00935	27
IBPFAHIO_00936	90
IBPFAHIO_00937	2
IBPFAHIO_00938	2
IBPFAHIO_00939	8
IBPFAHIO_00940	4
IBPFAHIO_00941	9
IBPFAHIO_00942	3
IBPFAHIO_00943	7
IBPFAHIO_00944	3
IBPFAHIO_00945	18
IBPFAHIO_00946	6
IBPFAHIO_00947	68
IBPFAHIO_00948	14
IBPFAHIO_00949	41
IBPFAHIO_00950	1
IBPFAHIO_00951	5
IBPFAHIO_00952	63
IBPFAHIO_00953	24
IBPFAHIO_00954	13
IBPFAHIO_00955	4
IBPFAHIO_00956	389
IBPFAHIO_00957	84
IBPFAHIO_00958	11
IBPFAHIO_00959	0
IBPFAHIO_00960	0
IBPFAHIO_00961	0
IBPFAHIO_00962	0
IBPFAHIO_00963	32
IBPFAHIO_00964	13
IBPFAHIO_00965	22
IBPFAHIO_00966	10
IBPFAHIO_00967	29
IBPFAHIO_00968	8
IBPFAHIO_00969	20
IBPFAHIO_00970	15
IBPFAHIO_00971	4
IBPFAHIO_00972	246
IBPFAHIO_00973	121
IBPFAHIO_00974	85
IBPFAHIO_00975	0
IBPFAHIO_00976	25
IBPFAHIO_00977	0
IBPFAHIO_00978	4
IBPFAHIO_00979	57
IBPFAHIO_00980	69
IBPFAHIO_00981	18
IBPFAHIO_00982	37
IBPFAHIO_00983	189
IBPFAHIO_00984	1010
IBPFAHIO_00985	52
IBPFAHIO_00986	281
IBPFAHIO_00987	26
IBPFAHIO_00988	859
IBPFAHIO_00989	440
IBPFAHIO_00990	187
IBPFAHIO_00991	1024
IBPFAHIO_00992	24354
IBPFAHIO_00993	2882
