"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBPFAHIO_01532",2557.39313104639,1.10765340518608,0.0647597583250305,17.1040385856096,1.38467797262287e-65,6.27486032882985e-65
"IBPFAHIO_01533",2482.9245847363,0.90463513232244,0.0723950191371042,12.4958200592393,7.86807537867623e-36,2.45221682635409e-35
"IBPFAHIO_01534",31087.4693309095,2.13986178587191,0.0520249763711805,41.131432152986,0,0
"IBPFAHIO_01535",2307.24198377207,-0.521059649458044,0.0629514189747434,-8.27717083974067,1.26136198777211e-16,2.8526039814166e-16
"IBPFAHIO_01536",15111.6673484302,0.134515621517377,0.054255060149703,2.47931936940472,0.0131633383850246,0.0179510977429324
"IBPFAHIO_01537",1821.12197572264,-0.390640228919241,0.0752123440185244,-5.19383133203545,2.06009796485955e-07,3.59406012295031e-07
"IBPFAHIO_01538",3803.02337923891,-0.242832652862161,0.0646977598981123,-3.75333942387773,0.000174494325720699,0.000268701504146336
"IBPFAHIO_01539",6109.82702210707,-0.11337232659664,0.0594734658428383,-1.9062673578875,0.056615527011324,0.0728574868033898
"IBPFAHIO_01540",1287.77550303073,1.84143474169847,0.0854853267020714,21.5409452445111,6.43796845327367e-103,4.07238934718707e-102
"IBPFAHIO_01541",2471.60386526441,5.94053774396093,0.11011427996724,53.9488406565279,0,0
"IBPFAHIO_01542",4731.97491304436,5.83611983961209,0.0968949791516754,60.2313957927218,0,0
"IBPFAHIO_01543",2988.63338933082,5.54714640066642,0.102666118516668,54.0309352375663,0,0
"IBPFAHIO_01544",9703.14936547558,5.95881764985718,0.0854875234040045,69.7039452376749,0,0
"IBPFAHIO_01545",22.8543777399584,-1.42646005525408,0.400076175695828,-3.56547113252403,0.00036320314019756,0.000548009982587544
"IBPFAHIO_01546",64.5470607123784,-0.53772419593134,0.22936456146946,-2.34440836233081,0.0190572929607836,0.0256151934135959
"IBPFAHIO_01547",57.1220143774186,-1.95490824006338,0.270538967397962,-7.22597657138136,4.97513518959295e-13,1.03300516913686e-12
"IBPFAHIO_01548",9.16113193643002,-1.43543604938959,0.615946215346667,-2.33045680552107,0.0197820204343204,0.0265416166544783
"IBPFAHIO_01549",3602.0441454969,0.974624294139557,0.071282954563601,13.6726136017548,1.4798293774957e-42,5.09510874276999e-42
"IBPFAHIO_01550",2561.79027715412,1.34499415047926,0.0648064802755333,20.7540070801691,1.12788012635058e-95,6.72234529490226e-95
"IBPFAHIO_01551",10.188502952737,-0.994119945366502,0.590772537605343,-1.6827456966705,0.0924243314041001,0.115898407192401
"IBPFAHIO_01552",36.6505202795075,-1.60434420442863,0.322272110699407,-4.97822849438265,6.41688762317316e-07,1.09961785615888e-06
"IBPFAHIO_01553",94.899566207102,-1.3230391578881,0.197444849813599,-6.70080358711376,2.07276491073116e-11,4.0962434695559e-11
"IBPFAHIO_01554",1.73253279824629,-1.21617513154903,1.48525504290975,-0.81883252129307,0.412881973455748,0.463599968637667
"IBPFAHIO_01555",9386.08513540841,-2.27735340188701,0.0597488787560313,-38.1154165450699,0,0
"IBPFAHIO_01556",268.29498118959,-0.583838628339723,0.129288733805402,-4.51577342553671,6.30860883936099e-06,1.04659412403166e-05
"IBPFAHIO_01557",391.363759213154,-1.02626160919053,0.111098412924336,-9.23741016795145,2.52535438479409e-20,6.15298071604553e-20
"IBPFAHIO_01558",1421.28044395969,-0.413798299380846,0.0698395264049159,-5.92498719108895,3.12321733269233e-09,5.76475401567888e-09
"IBPFAHIO_01559",108.96436543846,-0.239219551680975,0.17873025121516,-1.33843907259435,0.180753349100383,0.218158136550362
"IBPFAHIO_01560",1667.57632171045,-0.442155069477412,0.0711083363767733,-6.21804829091511,5.03376656692151e-10,9.53229719508175e-10
"IBPFAHIO_01561",1843.33304022034,1.51812225818098,0.069678571649147,21.7875054302949,3.04808852475271e-105,1.95286528181159e-104
"IBPFAHIO_01562",15047.122144404,5.92929956840797,0.0706029723171216,83.9808774873644,0,0
"IBPFAHIO_01563",28419.5833386662,-2.27121404828525,0.0675321702313835,-33.6315868496962,5.7958771182105e-248,8.17984166871973e-247
"IBPFAHIO_01564",692.201349657597,-1.92798042639962,0.0943961962224802,-20.4243444498082,1.01613230086518e-92,5.86924294244907e-92
"IBPFAHIO_01565",1068.27220888744,-1.43416085092514,0.0868842348141847,-16.5065716926933,3.29053156502255e-61,1.43308157824563e-60
"IBPFAHIO_01566",1596.71411414496,-0.669006179715941,0.0675879319089225,-9.89830818640012,4.23376270072537e-23,1.08733201721634e-22
"IBPFAHIO_01567",889.974743524037,-1.22439769764789,0.084180806176735,-14.5448559268642,6.29632673925518e-48,2.32575427208043e-47
"IBPFAHIO_01568",431.618020914454,-0.836175004695867,0.0995191171303282,-8.40215456896417,4.38360309114409e-17,9.98913971721486e-17
"IBPFAHIO_01569",5721.90999131661,-0.887748452801759,0.0572273051256713,-15.5126726805021,2.84774177074444e-54,1.14985740594701e-53
"IBPFAHIO_01570",4773.05527376272,-0.50155426826192,0.0681641830941737,-7.35803240785541,1.86640740768733e-13,3.90509857608426e-13
"IBPFAHIO_01571",1805.42282013097,-0.780167345353831,0.0799965928311173,-9.75250717240996,1.79967707140369e-22,4.58266706182115e-22
"IBPFAHIO_01572",1503.00911462043,-2.65676937974825,0.0915482868339529,-29.0204161282341,3.63638935042929e-185,3.68816167338455e-184
"IBPFAHIO_01573",905.474267837466,-0.801868123592664,0.0799766891981553,-10.0262730507124,1.16844005309245e-23,3.02681613753473e-23
"IBPFAHIO_01574",2074.33120987965,1.30142890943192,0.0648974103749744,20.0536339110038,1.87626603958855e-89,1.0512711592601e-88
"IBPFAHIO_01575",2451.96287984891,-0.491686263459883,0.068966442102938,-7.12935521200299,1.00840190072181e-12,2.07506085760637e-12
"IBPFAHIO_01576",4482.25756314027,-0.359202873071167,0.0669962905880361,-5.36153374938212,8.25183014060927e-08,1.46264666947292e-07
"IBPFAHIO_01577",1633.42782214659,-0.320193668777961,0.0810730583445015,-3.94944603443195,7.83322680832852e-05,0.000123287820150021
"IBPFAHIO_01578",4299.90174712275,-0.100975832532036,0.0629242894517969,-1.60471947179298,0.108555554768814,0.13471514718718
"IBPFAHIO_01579",9302.47141557977,1.51885001398752,0.080207006236056,18.9366251810648,5.69314090146104e-80,2.97795062537962e-79
"IBPFAHIO_01580",68.2684973100625,0.979096769567074,0.270977188055269,3.61320735739341,0.000302432652605767,0.000459096142362483
"IBPFAHIO_01581",7947.85486624781,2.54258645465195,0.0572082616050961,44.4443928781338,0,0
"IBPFAHIO_01582",1317.41743154194,1.13885064202488,0.0804214251700915,14.1610353163502,1.5962498632057e-45,5.69925965478695e-45
"IBPFAHIO_01583",1567.43007586646,0.816416731911321,0.0918347278301859,8.8900653511053,6.10729785461503e-19,1.44794256584851e-18
"IBPFAHIO_01584",5075.3258466734,0.463524176226149,0.0627681348124153,7.38470527460162,1.52791457513555e-13,3.19910455479747e-13
"IBPFAHIO_01585",7807.08373956036,0.379695391819569,0.0554426697302148,6.84843269032994,7.46634494333082e-12,1.49426783079905e-11
"IBPFAHIO_01586",2179.53550187608,0.751311567249286,0.0634537098197101,11.8403095639951,2.41559703038291e-32,7.05807257315008e-32
"IBPFAHIO_01587",778.316831171701,-0.177304253673987,0.0928631021515236,-1.90930789049759,0.0562223850252331,0.0724138510527325
"IBPFAHIO_01588",766.224886794279,-0.643074393657257,0.085672067808645,-7.50623172880118,6.08536571453242e-14,1.28947692761197e-13
"IBPFAHIO_01589",1673.06659887009,0.141391581528029,0.0720782545498657,1.96163992054234,0.0498044210904782,0.0645644834933756
"IBPFAHIO_01590",1929.5353278897,0.545595940468851,0.0662875465553995,8.23074572556206,1.86051527248231e-16,4.18860925151775e-16
"IBPFAHIO_01591",979.425516012298,-1.6035472125068,0.0842381604986607,-19.0358764129506,8.60410554063698e-81,4.53230348196934e-80
"IBPFAHIO_01592",17563.8598920551,-1.08875273390169,0.0937887526145253,-11.6085639647699,3.72824263125346e-31,1.07155638354566e-30
"IBPFAHIO_01593",22312.5881703701,0.315072875119701,0.0535364404778506,5.88520402752692,3.97563243980199e-09,7.32907717799603e-09
"IBPFAHIO_01594",91.1809686132189,-0.0336244257215991,0.193471504683761,-0.173795235513157,0.86202638892208,0.885708432573785
"IBPFAHIO_01595",7291.69443031489,0.177626169123334,0.0534429635984124,3.32365866642565,0.000888448661980972,0.00130818818732631
"IBPFAHIO_01596",958.395813568779,0.0705471929282393,0.077216048514738,0.913633814281162,0.360909292280663,0.41152461985661
"IBPFAHIO_01597",4149.69301113085,1.01333381226452,0.0580199851629836,17.4652545914648,2.63523055632975e-68,1.24167083851002e-67
"IBPFAHIO_01598",1839.40526416763,1.71817716965489,0.0697105210471601,24.6473149797936,3.93234478672813e-134,3.05599366282872e-133
"IBPFAHIO_01599",6172.66700537148,2.20693360181468,0.061800946364759,35.7103528607638,2.73074806576161e-279,4.30020958566249e-278
"IBPFAHIO_01600",2186.67976888315,0.170542178284469,0.0688400649018624,2.47736806360645,0.0132355333092744,0.018033112778392
"IBPFAHIO_01601",822.994600371383,0.194366397020107,0.0793740119001604,2.44874099679614,0.0143356491597927,0.0194699329487515
"IBPFAHIO_01602",3506.20958581889,-1.49250243181393,0.0669369235364526,-22.2971471194242,3.93820055669798e-110,2.61846579236452e-109
"IBPFAHIO_01603",4.49727027513358,-1.42094207705685,0.88439918240339,-1.60667502337054,0.108125675395191,0.134237353021747
"IBPFAHIO_01604",1.647094437419,0.185691836477478,1.35083235541598,0.137464753293013,0.890663451019914,0.910753604050438
"IBPFAHIO_01605",10.2300539512456,-1.41676562454857,0.607065956593303,-2.33379192023729,0.0196066200908741,0.026329895561892
"IBPFAHIO_01606",400.009723718775,-1.03493596556919,0.118348968785727,-8.74478228401771,2.2344607689655e-18,5.23942525136738e-18
"IBPFAHIO_01607",651.058672678791,-0.627943589572023,0.0866743227743596,-7.24486294755088,4.32876706020233e-13,8.99421600286485e-13
"IBPFAHIO_01608",989.111119660933,-0.914060614547105,0.0773181536792455,-11.8220698639428,3.00195639830769e-32,8.7542432200162e-32
"IBPFAHIO_01609",404.618676641007,-1.17325752229914,0.109521229932177,-10.7126036022943,8.88278847427647e-27,2.4161184650032e-26
"IBPFAHIO_01610",1116.64558035351,1.38930610959891,0.0815780679804973,17.030387504777,4.88794767741799e-65,2.20252100163172e-64
"IBPFAHIO_01611",67.0660793994251,0.843381668132193,0.222953112753338,3.78277592861088,0.000155089018205686,0.000239559288833976
"IBPFAHIO_01612",4751.78605598524,-1.16917734915626,0.0590292453189707,-19.806747364607,2.60370523292181e-87,1.44264556609298e-86
"IBPFAHIO_01613",3387.49883724624,-1.17696987084554,0.0648031226585635,-18.1622400674547,1.02745482300622e-73,5.10655287447611e-73
"IBPFAHIO_01614",16932.9976756351,-1.90156325980465,0.0515627315007866,-36.8786370399256,1.01681982160262e-297,1.70917129563766e-296
"IBPFAHIO_01615",482.48591224477,0.399722022669329,0.0966948664614759,4.1338494720253,3.56737171131003e-05,5.7261674679397e-05
"IBPFAHIO_01616",3124.83419347876,0.551042617132021,0.0593738584037298,9.28089620494336,1.68058953057007e-20,4.10140609744344e-20
"IBPFAHIO_01617",742.926029531494,0.552252808762271,0.0854992062931106,6.45915713964669,1.0528773994235e-10,2.0402909190901e-10
"IBPFAHIO_01618",313.256548252514,1.71014084012156,0.126398049459071,13.5298040392256,1.04301304234936e-41,3.54221909501623e-41
"IBPFAHIO_01619",2090.17727031175,2.13920913101596,0.0758459467760189,28.2046598657839,5.12658887307768e-175,4.88495347396447e-174
"IBPFAHIO_01620",6921.06150413054,-0.139692504728374,0.0564189897887717,-2.47598379998244,0.013286960694625,0.0180949414648694
"IBPFAHIO_01621",3217.39505348749,-1.59900435047572,0.0736777678744949,-21.7026709223807,1.93585373605503e-104,1.23762273040099e-103
"IBPFAHIO_01622",561.120036770601,0.657302718879931,0.105610418544971,6.22384351786315,4.85120946727326e-10,9.19823746899975e-10
"IBPFAHIO_01623",932.118776456712,0.930819984428108,0.0880413340624755,10.5725338483352,3.99550948095101e-26,1.07795891496893e-25
"IBPFAHIO_01624",26.9517911252143,-0.571629602234592,0.345628235564687,-1.65388571712222,0.0981507352124385,0.122361249898173
"IBPFAHIO_01625",39.2544451843253,-0.477631087505045,0.289961675155985,-1.64722143796453,0.0995125389198302,0.12380104634018
"IBPFAHIO_01626",155.633719802267,0.372940205187925,0.153334978981699,2.43219262600504,0.015007723526918,0.0203457674637693
"IBPFAHIO_01627",559.327144700728,0.723380665693162,0.0914522517229334,7.90992733437268,2.5753917562837e-15,5.64924643313844e-15
"IBPFAHIO_01628",196.921046714017,0.935506903915795,0.143083730667986,6.53817802728782,6.22727733589792e-11,1.2114443295843e-10
"IBPFAHIO_01629",1097.31165651492,1.11790765397712,0.0746203913435838,14.9812622776233,9.73503699937345e-51,3.73426034642633e-50
"IBPFAHIO_01630",9068.76653075083,-0.885207320839861,0.054945443905275,-16.1106591907046,2.14722604504768e-58,9.15170986721175e-58
"IBPFAHIO_01631",208.094127108595,0.099885369890297,0.133970111437783,0.74557950887937,0.455921464969233,0.507295285677926
"IBPFAHIO_01632",3805.97945829357,0.171712519471473,0.0633091908931861,2.71228422048835,0.0066821270701947,0.00934685563067908
"IBPFAHIO_01633",11042.6198634085,1.0824638115542,0.062799515876508,17.2368177755192,1.40564417958899e-66,6.48025791268144e-66
"IBPFAHIO_01634",1092.89344964709,-2.0601909072945,0.0864564107986595,-23.8292439885377,1.66236914220817e-125,1.21907070428599e-124
"IBPFAHIO_01635",10898.1311947189,-0.300318855084712,0.0642554636761757,-4.67382597374458,2.95639867640743e-06,4.96382987643717e-06
"IBPFAHIO_01636",2.69333408027627,-1.1102791148979,1.15019224214537,-0.965298733737748,0.334395205858689,0.383337339436474
"IBPFAHIO_01637",52262.0102991645,5.09572638772922,0.063652853162368,80.0549564483913,0,0
"IBPFAHIO_01638",128.630952578527,1.48763093825935,0.183506632245493,8.10668758973908,5.20183819770475e-16,1.16061893270191e-15
"IBPFAHIO_01639",786.511846748178,-0.419992245630823,0.284571371629452,-1.4758766604875,0.139977006110071,0.171292925268439
"IBPFAHIO_01640",91.8786285235257,0.340800550928561,0.193518884688113,1.76107128499534,0.0782263384513815,0.0989654142268641
"IBPFAHIO_01641",32.8139453821353,-0.376239002657297,0.316698950955104,-1.18800204902047,0.23483260243134,0.276680190661437
"IBPFAHIO_01642",21.1007760460246,0.211261304869326,0.385161614074826,0.548500414239838,0.583348344909294,0.629873059533962
"IBPFAHIO_01643",16.9562369184651,-0.0736851770915747,0.437461186830718,-0.168438205056323,0.866238554156543,0.889120327285207
"IBPFAHIO_01644",34.020695225917,0.437872803494665,0.311096458346486,1.40751458831132,0.159274854504435,0.193326719950211
"IBPFAHIO_01645",300.812168828763,-0.0585864679910688,0.114737263689796,-0.510614129246304,0.609621280218536,0.654697369136346
"IBPFAHIO_01646",929.46511419197,1.72943696668757,0.0892463568394785,19.3782360191823,1.17816680440782e-83,6.38600557751487e-83
"IBPFAHIO_01647",679.540738288442,1.37014007499377,0.106471622144613,12.8685939727001,6.76219088655388e-38,2.16621789427936e-37
"IBPFAHIO_01648",425.267007628713,0.580874177739371,0.103453157618525,5.61485208485657,1.96730460667097e-08,3.54162177085412e-08
"IBPFAHIO_01649",3.14623261089046,-0.58784735495276,1.00964910951751,-0.582229360092913,0.560412199564659,0.607959862616918
"IBPFAHIO_01650",473.35599123325,-0.609182585518466,0.099497714766755,-6.12257866370627,9.20729342778932e-10,1.7217638709966e-09
"IBPFAHIO_01651",3549.45130874815,-0.760520868061497,0.064864023224899,-11.7248488491778,9.50705826067503e-32,2.75364165691575e-31
"IBPFAHIO_01652",1988.00702029855,-1.21357411359319,0.0799344301312433,-15.1821200401458,4.64521764470257e-52,1.82155847876148e-51
"IBPFAHIO_01653",987.457881347762,-1.75211082236114,0.0809201441228584,-21.6523443124491,5.77660266204791e-104,3.67736067337178e-103
"IBPFAHIO_01654",1373.45663830838,-2.21627465096807,0.0839122550081742,-26.411811370725,1.00260158373378e-153,8.54639298726915e-153
"IBPFAHIO_01655",1282.09376925839,-1.73029675625325,0.0793399458056541,-21.8086455527922,1.92078684765925e-105,1.23591274154763e-104
"IBPFAHIO_01656",810.4198223221,-0.211364665487078,0.08515241658914,-2.48219221430804,0.0130576818239973,0.0178151317908801
"IBPFAHIO_01657",453.006063030043,-0.400227992589408,0.100425703469042,-3.98531430464697,6.73908625855309e-05,0.000106346762054804
"IBPFAHIO_01658",36219.410424949,-1.50817331984515,0.0519954024515733,-29.0058976127709,5.54401212428555e-185,5.60394739049404e-184
"IBPFAHIO_01659",6876.14714516605,-2.09025067857923,0.0550974793269626,-37.9373195309925,0,0
"IBPFAHIO_01660",12220.6712294157,-2.26431282335288,0.0608793738803821,-37.1934315192184,8.71428804992691e-303,1.55197320508222e-301
"IBPFAHIO_01661",72.7429830289824,-0.537512857810605,0.21344799023615,-2.51823808327229,0.0117943566620175,0.0161874840058516
"IBPFAHIO_01662",117.942847074144,-0.645864273830325,0.17292713618436,-3.73489255695394,0.000187795346280171,0.000288737757487293
"IBPFAHIO_01663",10.5378272363913,-0.355759906528538,0.547760123367825,-0.649481207834551,0.516027389164972,0.564723463197365
"IBPFAHIO_01664",496.880672412781,0.287859176480249,0.0964808930733256,2.98358739550094,0.00284890661733537,0.00407648426545549
"IBPFAHIO_01665",606.875081791619,3.81801792992809,0.128132030599518,29.7975292521624,4.20543790413951e-195,4.55893848158891e-194
"IBPFAHIO_01666",580.886169290563,1.62038486668761,0.112168308295732,14.4460132394567,2.65622121922521e-47,9.73947780382577e-47
"IBPFAHIO_01667",843.22256646521,1.32420610209081,0.0957752107757641,13.8261883358433,1.77162425210467e-43,6.19240626436586e-43
"IBPFAHIO_01668",19331.1205319416,0.745676535653743,0.0622505050175264,11.9786423490669,4.59791715785295e-33,1.36207605309862e-32
"IBPFAHIO_01669",28.2860231848053,0.0451515245138933,0.344203868535146,0.131176691029209,0.895635534474763,0.915212267468747
"IBPFAHIO_01670",46.0323167330395,1.21636414647877,0.274193158238681,4.43615790522368,9.15786829091729e-06,1.51049293971469e-05
"IBPFAHIO_01671",2874.24041305166,-0.579110365481042,0.0687611419166773,-8.4220585833608,3.69925995861003e-17,8.45545133396577e-17
"IBPFAHIO_01672",322.475892538928,0.41388356356087,0.131277475031645,3.15273860546984,0.00161746572649162,0.00234811133122898
"IBPFAHIO_01673",5257.07823988204,1.21774906174381,0.0600729782463531,20.2711617984037,2.31135416978724e-91,1.31976558702356e-90
"IBPFAHIO_01674",2078.34538477035,1.24950412852469,0.0714728014941394,17.4822324353292,1.95685546235613e-68,9.26410054330624e-68
"IBPFAHIO_01675",5284.13677584748,1.76733423117319,0.0630522199324239,28.0296908351098,7.06471347352905e-173,6.62621401655138e-172
"IBPFAHIO_01676",5435.90390528222,-1.45121228534779,0.0567633863642856,-25.5659920645761,3.64625184867268e-144,2.95652724423541e-143
"IBPFAHIO_01677",6728.8985769821,0.0964678329174928,0.0536164740910767,1.79922000752279,0.0719838857711538,0.0916102876338971
"IBPFAHIO_01678",354.23390875649,-0.851034782182631,0.114257773260898,-7.44837535245294,9.44966507455047e-14,1.99389265888963e-13
"IBPFAHIO_01679",15.774607071147,-0.302384802124658,0.442110817587552,-0.683957030897069,0.494002299500069,0.544002532242991
"IBPFAHIO_01680",10.029107632492,-1.01540749097276,0.604797655511451,-1.67892101055529,0.0931674391582915,0.116781306226061
"IBPFAHIO_01681",1138.0058588859,-0.396580299392165,0.0763402927364491,-5.19490147570283,2.04828287782227e-07,3.57761959745722e-07
"IBPFAHIO_01682",200.701021687304,0.0990847616727041,0.148228459231566,0.66845976937473,0.503840153996696,0.553410330674785
"IBPFAHIO_01683",1883.39650868377,-0.0897598189000799,0.069467949944432,-1.29210404181899,0.196321116376993,0.235051132532999
"IBPFAHIO_01684",215.376912768208,0.311295391029068,0.138122301989763,2.25376631104904,0.024210873231215,0.0322237245141438
"IBPFAHIO_01685",133.606375327006,-0.223816829824542,0.168028729833801,-1.33201524552332,0.18285517883441,0.220162050331008
"IBPFAHIO_01686",0.467306783384222,-2.25245744186202,2.6146328334455,-0.861481357171587,0.388972984593955,0.438510614131542
"IBPFAHIO_01687",75.1379013210813,0.676137806323547,0.215004306070857,3.14476402207833,0.00166220848173865,0.00241189513936084
"IBPFAHIO_01688",6.29755342964231,0.79706813798691,0.741929557887557,1.0743178102465,0.282680265249309,0.32935333085122
"IBPFAHIO_01689",0.507735900745821,1.08424839278972,2.62763251699298,0.41263319196191,0.679875379042428,0.722476932433349
"IBPFAHIO_01690",4.39857003564026,-1.06252186172559,0.868735001069355,-1.22306786352305,0.2213040653271,0.262546297961412
"IBPFAHIO_01691",7.24769994763449,0.647886228624194,0.657279397782361,0.98570901630287,0.324275923751622,0.372879924621388
"IBPFAHIO_01692",0.96326815927663,-2.01754520656496,1.91561381985628,-1.05321082237563,0.292244379485153,0.339044274299953
"IBPFAHIO_01693",20.554410993518,-0.339474813486269,0.402428102782585,-0.843566369095432,0.398911763934747,0.448869498944251
"IBPFAHIO_01694",124.208165700335,0.369437769830117,0.16888989312187,2.18744747244012,0.02870987383487,0.038000474702897
"IBPFAHIO_01695",1211.47316480108,-0.0871625137085234,0.0714699202978138,-1.21956920261445,0.222628227207532,0.263803428041558
"IBPFAHIO_01696",2083.65011058225,0.436348978537787,0.0641887665450154,6.7979025306831,1.0615322994904e-11,2.11740309338351e-11
"IBPFAHIO_01697",79.7757715303181,-0.543627728048686,0.208768597282423,-2.60397270051714,0.00921500964229221,0.0127585880840992
"IBPFAHIO_01698",24.9734194853978,0.142381803201223,0.354424922621279,0.401726272938671,0.687885486735547,0.730100523700871
"IBPFAHIO_01699",25.2497032281065,-0.630667378131855,0.368214852489283,-1.71277006853006,0.0867548487008608,0.109154965228333
"IBPFAHIO_01700",102.175775240097,-0.187318219614025,0.189593395497958,-0.987999709177857,0.323152790627177,0.371731314708387
"IBPFAHIO_01701",233.745925288888,0.226727269529372,0.132875702877214,1.70631097047805,0.0879501966131922,0.110612437270564
"IBPFAHIO_01702",2182.08558461896,0.0482583486757956,0.0659322953795547,0.731937943279317,0.464206445686832,0.515172732008531
"IBPFAHIO_01703",1409.59075754549,1.06712414810834,0.0956970197984747,11.151069807143,7.07505731714988e-29,1.9839335982111e-28
"IBPFAHIO_01704",196.484248057777,0.0237031620041809,0.156964078803364,0.151010104890782,0.879967744762838,0.90135689569682
"IBPFAHIO_01705",333.629266807485,-0.660464087509676,0.113743525775515,-5.80660818280922,6.37510869164841e-09,1.16805420731243e-08
"IBPFAHIO_01706",4259.92167851021,0.147716800842381,0.0692126741099326,2.13424495935178,0.0328227341782987,0.0431862887693358
"IBPFAHIO_01707",82.8283186396611,-0.156122949382391,0.210637417501912,-0.741192857536687,0.458576513474362,0.509680879760509
"IBPFAHIO_01708",58.576112301249,-0.336502207236658,0.25160169286895,-1.33744015550773,0.18107900433317,0.21833506097296
"IBPFAHIO_01709",26.58161275267,-0.295299511509332,0.344472826996722,-0.857250524181815,0.391306445283887,0.440809067880041
"IBPFAHIO_01710",97.764672055198,-0.267110469976665,0.204980141713652,-1.30310413361801,0.192539212595871,0.230707778969502
"IBPFAHIO_01711",159.549672384362,-0.537914995133051,0.163359647398571,-3.2928266172161,0.00099185619214344,0.00145615001319586
"IBPFAHIO_01712",157.999362060787,-0.119231973836442,0.160415209949932,-0.743271002005707,0.457317624127964,0.508470580227004
"IBPFAHIO_01713",9.31846622820594,-0.272351667847759,0.584309843943247,-0.466108299681859,0.641137982750896,0.686327314629939
"IBPFAHIO_01714",61.6721517427477,0.522508709565655,0.238029769401913,2.19514017460312,0.0281535441380794,0.0372888021518962
"IBPFAHIO_01715",470.798224487815,0.679917424327704,0.0979615310815879,6.94065738684127,3.90279495786954e-12,7.89530934005791e-12
"IBPFAHIO_01716",425.147202082257,-0.0974129475798481,0.103743145402386,-0.938982013722595,0.347739979016633,0.397873046737196
"IBPFAHIO_01717",1601.83975293655,0.879971159162279,0.0681995835977016,12.9028817001741,4.33574948010484e-38,1.39190584168173e-37
"IBPFAHIO_01718",421.68331766987,0.569459541425747,0.105410675332828,5.40229478302566,6.57937091738743e-08,1.17105757197045e-07
"IBPFAHIO_01719",106.06388116989,-1.40043360806219,0.194588078844449,-7.19691368751155,6.15907225249969e-13,1.27352758669517e-12
"IBPFAHIO_01720",14.9190962613423,-1.32101040499336,0.48893502316137,-2.70181177951199,0.00689627896326802,0.00963739685104994
"IBPFAHIO_01721",8.79975088905208,-0.808102841212488,0.600491870998287,-1.34573485544285,0.178388041199709,0.215487148955349
"IBPFAHIO_01722",0.455805350079632,-2.22497379115962,2.63520886224235,-0.844325405488482,0.398487593206546,0.448560902510905
"IBPFAHIO_01723",284.498403046737,-1.78017390479833,0.127625751687074,-13.9483911457239,3.21782399938923e-44,1.13937626108551e-43
"IBPFAHIO_01724",224.426350190073,-1.96888972930205,0.142018777095764,-13.8635874041812,1.05278292156639e-43,3.69709683254301e-43
"IBPFAHIO_01725",910.558615667775,-1.48478230511246,0.0909019461059187,-16.3338890828849,5.66548335095585e-60,2.43201236528836e-59
"IBPFAHIO_01726",77.9227698944737,0.879972002502331,0.211331302526471,4.16394538803407,3.12794961644233e-05,5.03704265468001e-05
"IBPFAHIO_01727",103.740579208604,0.678262968883954,0.187893067351792,3.60983498988839,0.000306391852907245,0.00046487039751444
"IBPFAHIO_01728",1007.67674457763,-1.19995494880105,0.0808714405377845,-14.8378085121461,8.3437465437318e-50,3.16808244401593e-49
"IBPFAHIO_01729",2345.08768839553,-2.70309739753999,0.0713912996032307,-37.8631207522894,0,0
"IBPFAHIO_01730",208.974141472965,-0.30017785719471,0.145404656815237,-2.06443083577537,0.0389768853309113,0.0509475058584913
"IBPFAHIO_01731",372.265104594408,-1.47524204382234,0.139066598884854,-10.608169435738,2.73046050409271e-26,7.38656223168661e-26
"IBPFAHIO_01732",919.228517071989,1.47433265438274,0.0810433766071795,18.1918956996189,5.98343965439835e-74,2.98374190765998e-73
"IBPFAHIO_01733",1482.45430663659,1.39092421578872,0.0741496311202911,18.7583430257699,1.65478112407763e-78,8.55113147364469e-78
"IBPFAHIO_01734",1017.98370350546,1.75264855637183,0.0815298077337169,21.4970279593461,1.65983060639492e-102,1.0455185630176e-101
"IBPFAHIO_01735",718.42323487009,2.09691227509664,0.0951548596332152,22.0368385091357,1.27752371846559e-107,8.3457444664826e-107
"IBPFAHIO_01736",275.1905485221,0.794010186630718,0.120179856468257,6.60684918391828,3.92585612471712e-11,7.68727848504819e-11
"IBPFAHIO_01737",67.9396414905102,1.25604716087517,0.249306478162288,5.03816495316875,4.70016299102458e-07,8.10541076031443e-07
"IBPFAHIO_01738",12.2939088030018,0.38083590324654,0.511766283794168,0.744159815342021,0.456779795716676,0.50806139360011
"IBPFAHIO_01739",1571.36623059193,-0.711343088707229,0.0735557839289263,-9.67079746433766,4.01239174720573e-22,1.01308659136199e-21
"IBPFAHIO_01740",693.429692563288,0.232757770406937,0.0871437503551684,2.67096343063381,0.00756338862564753,0.0105450413643697
"IBPFAHIO_01741",69.2335126203609,0.402388233199046,0.223988259787839,1.79647019705491,0.0724197684457838,0.092086675388774
"IBPFAHIO_01742",126.568578234053,0.0633373707425598,0.174724601655396,0.362498298135932,0.716979695071377,0.758022348994191
"IBPFAHIO_01743",81.8608095199464,-0.254034997066012,0.199642193058902,-1.27245144512644,0.203212765354949,0.242622742993618
"IBPFAHIO_01744",365.155817161926,0.557452230362389,0.10559849972619,5.27897869579423,1.29905906064239e-07,2.28768964652268e-07
"IBPFAHIO_01745",1854.06536604487,0.811955358773504,0.065931700983856,12.3150979977343,7.51238695736669e-35,2.29357773228991e-34
